number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000102,Awaiting User Info,true,4,0,12,true,Caller 307,Opened by  131,29/2/2016 09:06,Created by 62,29/2/2016 09:13,Updated by 507,7/3/2016 11:50,Phone,Location 46,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 4,Resolved by 30,17/3/2016 16:28,24/3/2016 18:59
INC0000102,Awaiting User Info,true,4,0,14,true,Caller 307,Opened by  131,29/2/2016 09:06,Created by 62,29/2/2016 09:13,Updated by 507,11/3/2016 11:53,Phone,Location 46,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 4,Resolved by 30,17/3/2016 16:28,24/3/2016 18:59
INC0000102,Awaiting User Info,true,4,0,15,true,Caller 307,Opened by  131,29/2/2016 09:06,Created by 62,29/2/2016 09:13,Updated by 135,14/3/2016 08:12,Phone,Location 46,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 4,Resolved by 30,17/3/2016 16:28,24/3/2016 18:59
INC0000102,Resolved,true,4,0,16,true,Caller 307,Opened by  131,29/2/2016 09:06,Created by 62,29/2/2016 09:13,Updated by 135,14/3/2016 08:13,Phone,Location 46,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 4,Resolved by 30,17/3/2016 16:28,24/3/2016 18:59
INC0000102,Active,true,4,1,17,true,Caller 307,Opened by  131,29/2/2016 09:06,Created by 62,29/2/2016 09:13,Updated by 241,17/3/2016 16:27,Phone,Location 46,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 4,Resolved by 30,17/3/2016 16:28,24/3/2016 18:59
INC0000102,Resolved,true,4,1,18,true,Caller 307,Opened by  131,29/2/2016 09:06,Created by 62,29/2/2016 09:13,Updated by 241,17/3/2016 16:28,Phone,Location 46,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 4,Resolved by 30,17/3/2016 16:28,24/3/2016 18:59
INC0000102,Closed,false,4,1,19,false,Caller 307,Opened by  131,29/2/2016 09:06,Created by 62,29/2/2016 09:13,Updated by 908,24/3/2016 18:59,Phone,Location 46,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 4,Resolved by 30,17/3/2016 16:28,24/3/2016 18:59
INC0000103,New,true,0,0,0,true,Caller 4375,Opened by  180,29/2/2016 09:07,Created by 81,29/2/2016 09:10,Updated by 340,29/2/2016 09:10,Phone,Location 108,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:54,7/3/2016 15:00
INC0000103,New,true,0,0,1,true,Caller 4375,Opened by  180,29/2/2016 09:07,Created by 81,29/2/2016 09:10,Updated by 451,29/2/2016 10:07,Phone,Location 108,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:54,7/3/2016 15:00
INC0000103,Resolved,true,0,0,2,true,Caller 4375,Opened by  180,29/2/2016 09:07,Created by 81,29/2/2016 09:10,Updated by 874,2/3/2016 14:54,Phone,Location 108,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:54,7/3/2016 15:00
INC0000103,Closed,false,0,0,3,true,Caller 4375,Opened by  180,29/2/2016 09:07,Created by 81,29/2/2016 09:10,Updated by 908,7/3/2016 15:00,Phone,Location 108,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:54,7/3/2016 15:00
INC0000104,New,true,0,0,0,true,Caller 5180,Opened by  180,29/2/2016 09:08,Created by 81,29/2/2016 09:17,Updated by 340,29/2/2016 09:17,Phone,Location 51,Category 26,Subcategory 175,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 11:55,6/3/2016 12:00
INC0000104,New,true,0,0,1,true,Caller 5180,Opened by  180,29/2/2016 09:08,Created by 81,29/2/2016 09:17,Updated by 340,29/2/2016 09:18,Phone,Location 51,Category 26,Subcategory 175,Symptom 311,?,1 - High,2 - Medium,2 - High,Group 70,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 11:55,6/3/2016 12:00
INC0000104,Active,true,0,0,2,true,Caller 5180,Opened by  180,29/2/2016 09:08,Created by 81,29/2/2016 09:17,Updated by 723,29/2/2016 13:18,Phone,Location 51,Category 26,Subcategory 175,Symptom 311,?,1 - High,2 - Medium,2 - High,Group 70,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 11:55,6/3/2016 12:00
INC0000104,Active,true,0,0,3,true,Caller 5180,Opened by  180,29/2/2016 09:08,Created by 81,29/2/2016 09:17,Updated by 111,29/2/2016 23:48,Phone,Location 51,Category 53,Subcategory 168,Symptom 116,?,1 - High,2 - Medium,2 - High,Group 70,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 11:55,6/3/2016 12:00
INC0000104,Active,true,1,0,4,true,Caller 5180,Opened by  180,29/2/2016 09:08,Created by 81,29/2/2016 09:17,Updated by 135,1/3/2016 10:00,Phone,Location 51,Category 53,Subcategory 168,Symptom 116,?,1 - High,2 - Medium,2 - High,Group 30,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 11:55,6/3/2016 12:00
INC0000104,Resolved,true,1,0,5,true,Caller 5180,Opened by  180,29/2/2016 09:08,Created by 81,29/2/2016 09:17,Updated by 789,1/3/2016 11:55,Phone,Location 51,Category 53,Subcategory 168,Symptom 116,?,1 - High,2 - Medium,2 - High,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 11:55,6/3/2016 12:00
INC0000104,Closed,false,1,0,6,false,Caller 5180,Opened by  180,29/2/2016 09:08,Created by 81,29/2/2016 09:17,Updated by 908,6/3/2016 12:00,Phone,Location 51,Category 53,Subcategory 168,Symptom 116,?,1 - High,2 - Medium,2 - High,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 11:55,6/3/2016 12:00
INC0000105,New,true,0,0,0,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 340,29/2/2016 09:13,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000105,New,true,0,0,1,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 340,29/2/2016 09:14,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000105,New,true,0,0,2,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 340,29/2/2016 09:14,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000105,New,true,0,0,3,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 340,29/2/2016 09:27,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000105,New,true,1,0,4,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 750,29/2/2016 09:30,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000105,New,true,1,0,5,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 277,29/2/2016 11:55,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000105,Resolved,true,1,0,6,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 277,29/2/2016 11:58,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000105,Closed,false,1,0,7,true,Caller 2949,Opened by  180,29/2/2016 09:10,Created by 81,29/2/2016 09:13,Updated by 908,5/3/2016 12:00,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 77,29/2/2016 11:58,5/3/2016 12:00
INC0000110,Active,true,0,0,0,true,Caller 5540,Opened by  40,29/2/2016 09:13,Created by 20,29/2/2016 09:19,Updated by 88,29/2/2016 09:19,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000110,Active,true,0,0,1,true,Caller 5540,Opened by  40,29/2/2016 09:13,Created by 20,29/2/2016 09:19,Updated by 451,29/2/2016 10:07,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000110,Resolved,true,0,0,2,true,Caller 5540,Opened by  40,29/2/2016 09:13,Created by 20,29/2/2016 09:19,Updated by 874,2/3/2016 14:55,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000110,Closed,false,0,0,3,true,Caller 5540,Opened by  40,29/2/2016 09:13,Created by 20,29/2/2016 09:19,Updated by 908,7/3/2016 15:00,Phone,Location 108,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000111,New,true,0,0,0,true,Caller 4325,Opened by  180,29/2/2016 09:14,Created by 81,29/2/2016 09:19,Updated by 340,29/2/2016 09:19,Phone,Location 93,Category 53,Subcategory 130,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000111,New,true,0,0,1,true,Caller 4325,Opened by  180,29/2/2016 09:14,Created by 81,29/2/2016 09:19,Updated by 451,29/2/2016 10:07,Phone,Location 93,Category 53,Subcategory 130,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000111,Resolved,true,0,0,2,true,Caller 4325,Opened by  180,29/2/2016 09:14,Created by 81,29/2/2016 09:19,Updated by 874,2/3/2016 14:56,Phone,Location 93,Category 53,Subcategory 130,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000111,Closed,false,0,0,3,true,Caller 4325,Opened by  180,29/2/2016 09:14,Created by 81,29/2/2016 09:19,Updated by 908,7/3/2016 15:00,Phone,Location 93,Category 53,Subcategory 130,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:56,7/3/2016 15:00
INC0000112,New,true,0,0,0,true,Caller 521,Opened by  131,29/2/2016 09:15,Created by 62,29/2/2016 09:18,Updated by 265,29/2/2016 09:18,Phone,Location 93,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 215,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 196,2/3/2016 15:13,7/3/2016 16:00
INC0000112,New,true,1,0,1,true,Caller 521,Opened by  131,29/2/2016 09:15,Created by 62,29/2/2016 09:18,Updated by 746,1/3/2016 01:29,Phone,Location 93,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 215,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 196,2/3/2016 15:13,7/3/2016 16:00
INC0000112,New,true,2,0,2,true,Caller 521,Opened by  131,29/2/2016 09:15,Created by 62,29/2/2016 09:18,Updated by 213,2/3/2016 14:22,Phone,Location 93,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 196,2/3/2016 15:13,7/3/2016 16:00
INC0000112,New,true,2,0,3,true,Caller 521,Opened by  131,29/2/2016 09:15,Created by 62,29/2/2016 09:18,Updated by 833,2/3/2016 14:59,Phone,Location 93,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 196,2/3/2016 15:13,7/3/2016 16:00
INC0000112,Resolved,true,2,0,4,true,Caller 521,Opened by  131,29/2/2016 09:15,Created by 62,29/2/2016 09:18,Updated by 833,2/3/2016 15:13,Phone,Location 93,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 196,2/3/2016 15:13,7/3/2016 16:00
INC0000112,Closed,false,2,0,5,true,Caller 521,Opened by  131,29/2/2016 09:15,Created by 62,29/2/2016 09:18,Updated by 908,7/3/2016 16:00,Phone,Location 93,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 196,2/3/2016 15:13,7/3/2016 16:00
INC0000113,New,true,0,0,0,true,Caller 1658,Opened by  24,29/2/2016 09:18,Created by 13,29/2/2016 09:19,Updated by 60,29/2/2016 09:19,Phone,Location 204,Category 55,Subcategory 23,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 206,2/3/2016 19:30,7/3/2016 20:00
INC0000113,Active,true,0,0,1,true,Caller 1658,Opened by  24,29/2/2016 09:18,Created by 13,29/2/2016 09:19,Updated by 868,2/3/2016 19:28,Phone,Location 204,Category 55,Subcategory 23,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 206,2/3/2016 19:30,7/3/2016 20:00
INC0000113,Active,true,0,0,2,true,Caller 1658,Opened by  24,29/2/2016 09:18,Created by 13,29/2/2016 09:19,Updated by 868,2/3/2016 19:30,Phone,Location 204,Category 55,Subcategory 23,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 206,2/3/2016 19:30,7/3/2016 20:00
INC0000113,Resolved,true,0,0,3,true,Caller 1658,Opened by  24,29/2/2016 09:18,Created by 13,29/2/2016 09:19,Updated by 868,2/3/2016 19:30,Phone,Location 204,Category 55,Subcategory 23,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 206,2/3/2016 19:30,7/3/2016 20:00
INC0000113,Closed,false,0,0,4,true,Caller 1658,Opened by  24,29/2/2016 09:18,Created by 13,29/2/2016 09:19,Updated by 908,7/3/2016 20:00,Phone,Location 204,Category 55,Subcategory 23,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 206,2/3/2016 19:30,7/3/2016 20:00
INC0000114,New,true,0,0,0,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 908,29/2/2016 09:18,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,New,true,0,0,1,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 451,29/2/2016 10:07,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,New,true,0,0,2,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 874,1/3/2016 15:31,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,New,true,1,0,3,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 874,1/3/2016 15:32,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,Awaiting User Info,true,1,0,4,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 746,2/3/2016 01:13,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,Awaiting User Info,true,1,0,5,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 746,2/3/2016 01:20,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,Awaiting User Info,true,1,0,7,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 746,3/3/2016 01:17,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,Resolved,true,1,0,8,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 746,3/3/2016 01:18,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000114,Closed,false,1,0,9,true,Caller 4554,Opened by  180,29/2/2016 09:18,?,?,Updated by 908,8/3/2016 02:00,Phone,Location 161,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 174,3/3/2016 01:18,8/3/2016 02:00
INC0000115,New,true,0,0,0,true,Caller 5494,Opened by  131,29/2/2016 09:20,Created by 62,29/2/2016 09:31,Updated by 265,29/2/2016 09:31,Phone,Location 161,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 08:50,6/3/2016 09:00
INC0000115,New,true,1,0,1,true,Caller 5494,Opened by  131,29/2/2016 09:20,Created by 62,29/2/2016 09:31,Updated by 746,1/3/2016 00:58,Phone,Location 161,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 62,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 08:50,6/3/2016 09:00
INC0000115,New,true,2,0,2,true,Caller 5494,Opened by  131,29/2/2016 09:20,Created by 62,29/2/2016 09:31,Updated by 681,1/3/2016 08:38,Phone,Location 161,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 08:50,6/3/2016 09:00
INC0000115,New,true,2,0,3,true,Caller 5494,Opened by  131,29/2/2016 09:20,Created by 62,29/2/2016 09:31,Updated by 332,1/3/2016 08:45,Phone,Location 161,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 08:50,6/3/2016 09:00
INC0000115,Resolved,true,2,0,4,true,Caller 5494,Opened by  131,29/2/2016 09:20,Created by 62,29/2/2016 09:31,Updated by 332,1/3/2016 08:50,Phone,Location 161,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 08:50,6/3/2016 09:00
INC0000115,Closed,false,2,0,5,true,Caller 5494,Opened by  131,29/2/2016 09:20,Created by 62,29/2/2016 09:31,Updated by 908,6/3/2016 09:00,Phone,Location 161,Category 9,Subcategory 164,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 08:50,6/3/2016 09:00
INC0000116,New,true,0,0,0,true,Caller 1488,Opened by  180,29/2/2016 09:20,Created by 81,29/2/2016 09:23,Updated by 340,29/2/2016 09:23,Phone,Location 108,Category 37,Subcategory 135,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 106,1/3/2016 12:02,6/3/2016 13:00
INC0000116,New,true,1,0,1,true,Caller 1488,Opened by  180,29/2/2016 09:20,Created by 81,29/2/2016 09:23,Updated by 336,29/2/2016 13:41,Phone,Location 108,Category 37,Subcategory 135,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 106,1/3/2016 12:02,6/3/2016 13:00
INC0000116,Resolved,true,1,0,2,true,Caller 1488,Opened by  180,29/2/2016 09:20,Created by 81,29/2/2016 09:23,Updated by 419,1/3/2016 12:02,Phone,Location 108,Category 37,Subcategory 135,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 106,1/3/2016 12:02,6/3/2016 13:00
INC0000116,Closed,false,1,0,3,true,Caller 1488,Opened by  180,29/2/2016 09:20,Created by 81,29/2/2016 09:23,Updated by 908,6/3/2016 13:00,Phone,Location 108,Category 37,Subcategory 135,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 106,1/3/2016 12:02,6/3/2016 13:00
INC0000119,New,true,0,0,0,true,Caller 3842,Opened by  180,29/2/2016 09:22,Created by 81,29/2/2016 09:31,Updated by 340,29/2/2016 09:31,Phone,Location 161,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 09:03,6/3/2016 10:00
INC0000119,Active,true,0,0,1,true,Caller 3842,Opened by  180,29/2/2016 09:22,Created by 81,29/2/2016 09:31,Updated by 332,1/3/2016 09:02,Phone,Location 161,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 09:03,6/3/2016 10:00
INC0000119,Resolved,true,0,0,2,true,Caller 3842,Opened by  180,29/2/2016 09:22,Created by 81,29/2/2016 09:31,Updated by 332,1/3/2016 09:03,Phone,Location 161,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 09:03,6/3/2016 10:00
INC0000119,Closed,false,0,0,3,true,Caller 3842,Opened by  180,29/2/2016 09:22,Created by 81,29/2/2016 09:31,Updated by 908,6/3/2016 10:00,Phone,Location 161,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 09:03,6/3/2016 10:00
INC0000121,Active,true,0,0,0,true,Caller 1932,Opened by  40,29/2/2016 09:25,Created by 20,29/2/2016 09:28,Updated by 88,29/2/2016 09:28,Phone,Location 93,Category 53,Subcategory 271,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 62,29/2/2016 16:31,5/3/2016 17:00
INC0000121,Resolved,true,0,0,1,true,Caller 1932,Opened by  40,29/2/2016 09:25,Created by 20,29/2/2016 09:28,Updated by 241,29/2/2016 16:31,Phone,Location 93,Category 53,Subcategory 271,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 62,29/2/2016 16:31,5/3/2016 17:00
INC0000121,Closed,false,0,0,2,true,Caller 1932,Opened by  40,29/2/2016 09:25,Created by 20,29/2/2016 09:28,Updated by 908,5/3/2016 17:00,Phone,Location 93,Category 53,Subcategory 271,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 62,29/2/2016 16:31,5/3/2016 17:00
